Degree0,XCoordinate0,YCoordinate0,ZCoordinate0,Degree1,XCoordinate1,YCoordinate1,ZCoordinate1
313.2,117.6406171,-125.9722928,0,313.2,152.0084546,-162.7741679,0
313.31,117.8821272,-125.7463217,0,313.31,152.0162015,-162.1575607,0
313.42,118.1232032,-125.5198877,0,313.42,152.3270838,-161.8655601,0
313.54,118.3856992,-125.2723416,0,313.54,152.6655884,-161.5463343,0
313.65,118.6258648,-125.0449421,0,313.65,152.8225671,-161.0920948,0
313.76,118.8655936,-124.8170822,0,313.76,152.9788339,-160.6383404,0
313.87,119.1048847,-124.5887626,0,313.87,152.8228774,-159.8592135,0
313.99,119.3654293,-124.3391636,0,313.99,153.0033509,-159.3787144,0
314.1,120.6134058,-125.1575261,0,314.1,153.4630363,-159.2447691,0
314.21,120.853347,-124.9258521,0,314.21,153.7683266,-158.9499976,0
314.32,121.0928432,-124.6937181,0,314.32,153.6089651,-158.176755,0
314.44,121.3536032,-124.4399574,0,314.44,153.7848268,-157.6959957,0
314.55,121.8481315,-124.468334,0,314.55,154.0871445,-157.4006095,0
314.66,122.086748,-124.234292,0,314.66,154.388895,-157.1046438,0
314.77,122.3249148,-123.9997925,0,314.77,154.5347279,-156.6506236,0
314.89,122.8432074,-124.0048912,0,314.89,154.862311,-156.3267879,0
315,123.0809327,-123.7689406,0,315,155.0058629,-155.8723274,0
315.11,123.3182048,-123.5325343,0,315.11,155.1487272,-155.4183787,0
315.22,123.5550229,-123.295673,0,315.22,154.0098552,-153.6865788,0
315.34,123.8128509,-123.0367612,0,315.34,154.4892715,-153.5208944,0
315.45,124.8239484,-123.5663732,0,315.45,154.4667386,-152.9105185,0
315.56,125.1914979,-123.4554799,0,315.56,154.9186732,-152.7704314,0
315.67,125.4281646,-123.2150242,0,315.67,154.8938289,-152.1607761,0
315.79,126.0778812,-123.3357256,0,315.79,155.2120125,-151.8361985,0
315.9,126.3143164,-123.0935693,0,315.9,155.3436889,-151.3827543,0
316.01,126.5502866,-122.8509597,0,316.01,155.4740332,-150.9292052,0
316.12,126.7857908,-122.6078977,0,316.12,154.7929526,-149.6921569,0
316.24,127.0421721,-122.3422243,0,316.24,155.1059688,-149.3677959,0
316.35,127.409264,-122.2253906,0,316.35,155.2310249,-148.9151735,0
316.46,127.6435662,-121.9806815,0,316.46,155.3547477,-148.4624612,0
316.57,127.8773985,-121.7355233,0,316.57,155.6393444,-148.1640795,0
316.69,128.1319511,-121.4675667,0,316.69,155.94916,-147.8379501,0
316.8,128.6321848,-121.4739795,0,316.8,155.744925,-147.0779328,0
316.91,128.9991125,-121.3530482,0,316.91,155.8645934,-146.6261522,0
317.02,129.2317379,-121.1052899,0,317.02,156.1456656,-146.3267956,0
317.14,129.4849683,-120.8344997,0,317.14,156.451634,-145.9996103,0
317.25,129.7165978,-120.5858101,0,317.25,156.567474,-145.5466457,0
317.36,130.0833546,-120.4622521,0,317.36,156.6826672,-145.0942514,0
317.47,130.3142687,-120.212415,0,317.47,156.9607984,-144.7933278,0
317.59,130.7015937,-120.0642609,0,317.59,157.0989693,-144.313249,0
317.7,131.3374399,-120.184484,0,317.7,157.2112451,-143.8611289,0
317.81,131.5678187,-119.932241,0,317.81,157.3221925,-143.4089528,0
317.92,131.7977129,-119.6795563,0,317.92,157.762193,-143.2567291,0
318.04,132.0479532,-119.4033977,0,318.04,157.8963133,-142.7765886,0
318.15,132.414141,-119.2734754,0,318.15,157.838763,-142.1749798,0
318.26,132.6427696,-119.019168,0,318.26,158.1112902,-141.8718432,0
318.37,132.8709098,-118.7644223,0,318.37,158.2171376,-141.4197206,0
318.49,133.2571293,-118.608758,0,318.49,158.5128293,-141.0882098,0
318.6,133.623169,-118.4758008,0,318.6,158.7832699,-140.7837817,0
318.71,134.9315291,-119.1741686,0,318.71,159.0531259,-140.4788352,0
318.82,135.1599625,-118.9150308,0,318.82,159.1556707,-140.0266849,0
318.94,135.5467505,-118.752874,0,318.94,158.4361263,-138.8063179,0
319.05,135.7743744,-118.4925564,0,319.05,158.8698543,-138.6483661,0
319.16,136.1399763,-118.3521871,0,319.16,159.1356124,-138.3432574,0
319.27,136.5060956,-118.2113328,0,319.27,162.170939,-140.4365332,0
319.39,136.8926275,-118.0455077,0,319.39,162.602476,-140.2156725,0
319.5,137.1188915,-117.7826087,0,319.5,162.7330948,-139.7847388,0
319.61,137.3446507,-117.5192761,0,319.61,163.0010264,-139.4722149,0
319.72,137.7105276,-117.375369,0,319.72,162.9908156,-138.9226188,0
319.84,138.0959603,-117.2056842,0,319.84,163.1426674,-138.4634852,0
319.95,138.4614272,-117.0595284,0,319.95,163.408063,-138.1501778,0
320.06,138.6857963,-116.7936209,0,320.06,163.6728568,-137.8363617,0
320.17,138.9096549,-116.5272834,0,320.17,163.7976524,-137.4051033,0
320.29,139.8552239,-116.8225849,0,320.29,164.084928,-137.0619194,0
320.4,140.3621832,-116.7895152,0,320.4,164.0681477,-136.514259,0
320.51,140.5860308,-116.5199609,0,320.51,164.1899579,-136.0832749,0
320.62,140.8093606,-116.2499776,0,320.62,164.4507842,-135.7679623,0
320.74,141.0524019,-115.9549622,0,320.74,164.7346312,-135.4234148,0
320.85,142.3888795,-116.596485,0,320.85,164.9941903,-135.1070582,0
320.96,142.8962901,-116.5546379,0,320.96,165.112273,-134.6753033,0
321.07,143.1196822,-116.2802214,0,321.07,165.3703958,-134.3582234,0
321.19,143.5050017,-116.0954255,0,321.19,165.6512898,-134.0117539,0
321.3,143.8705134,-115.9350768,0,321.3,165.9081383,-133.693641,0
321.41,144.3787341,-115.8883708,0,321.41,166.164376,-133.3750357,0
321.52,145.0252665,-115.9504438,0,321.52,166.2785075,-132.9428121,0
321.64,145.2676715,-115.6466038,0,321.64,166.4145851,-132.4815177,0
321.75,145.632372,-115.4810759,0,321.75,166.5263068,-132.0491922,0
321.86,145.997534,-115.3150181,0,321.86,166.7793878,-131.7294038,0
321.97,146.2185418,-115.0346529,0,321.97,166.4589126,-130.9583791,0
322.09,146.4590271,-114.7283169,0,322.09,166.7326873,-130.6096385,0
322.2,146.9674945,-114.6722383,0,322.2,166.9830055,-130.2894567,0
322.31,147.187267,-114.3900131,0,322.31,166.9460292,-129.7459954,0
322.42,147.6960842,-114.3315356,0,322.42,167.0509515,-129.3141379,0
322.54,147.9350945,-114.0221082,0,322.54,167.3212829,-128.9641615,0
322.65,148.4442394,-113.9611387,0,322.65,167.5684426,-128.6428534,0
322.76,148.6626447,-113.676081,0,322.76,167.8149853,-128.3210715,0
322.87,148.8805027,-113.3906048,0,322.87,167.7725787,-127.7792178,0
322.99,149.2640053,-113.1897671,0,322.99,168.0396954,-127.4277341,0
323.1,149.6267535,-113.0132793,0,323.1,168.139114,-126.995689,0
323.21,149.9899409,-112.8362426,0,323.21,168.0933837,-126.455319,0
323.32,150.2061848,-112.548221,0,323.32,168.3357278,-126.1325339,0
323.44,150.7358252,-112.4531503,0,323.44,168.4542182,-125.6715681,0
323.55,151.2455476,-112.3823133,0,323.55,168.8404432,-125.4561201,0
323.66,151.6083756,-112.2010121,0,323.66,168.7901959,-124.9167847,0
323.77,151.8233976,-111.9098861,0,323.77,169.1748723,-124.6997564,0
323.89,152.2050798,-111.7002552,0,323.89,169.4355396,-124.345344,0
324,152.8642869,-111.7333572,0,324,169.6738324,-124.0199873,0
324.11,153.0784093,-111.4398221,0,324.11,169.765582,-123.5879465,0
324.22,153.4404769,-111.2535545,0,324.22,170.0024208,-123.2619579,0
324.33,154.6765177,-111.6975449,0,324.33,169.9456055,-122.723909,0
324.45,155.0585202,-111.4802912,0,324.45,170.202135,-122.3678876,0
324.56,155.2721529,-111.182546,0,324.56,170.2901512,-121.9361762,0
324.67,155.7826467,-111.096506,0,324.67,170.3770117,-121.5044878,0
324.78,155.9955416,-110.7973721,0,324.78,170.6098515,-121.1773298,0
324.9,156.5262683,-110.6821003,0,324.9,170.7157883,-120.7157252,0
325.01,157.0352051,-110.5905859,0,325.01,170.9471139,-120.3879185,0
325.12,157.2471269,-110.2890493,0,325.12,171.1778101,-120.0596685,0
325.23,158.0577348,-110.4057024,0,325.23,171.4078759,-119.7309765,0
325.35,158.4378296,-110.1784347,0,325.35,171.5104969,-119.269231,0
325.46,158.648958,-109.8742075,0,325.46,171.7390454,-118.939902,0
325.57,159.0097941,-109.673236,0,325.57,171.3669602,-118.1962984,0
325.68,159.6712821,-109.67793,0,325.68,171.5934501,-117.8672468,0
325.8,160.20208,-109.5496549,0,325.8,171.6907194,-117.4058355,0
325.91,160.5627609,-109.344714,0,325.91,171.7662767,-116.9744111,0
326.02,160.9238124,-109.1391769,0,326.02,171.9904213,-116.6445955,0
326.13,161.132942,-108.8301812,0,326.13,172.2139325,-116.3143505,0
326.25,161.511491,-108.5942215,0,326.25,172.3075592,-115.8530897,0
326.36,161.8714223,-108.3857738,0,326.36,172.529551,-115.5222375,0
326.47,162.3827641,-108.2774426,0,326.47,172.6009123,-115.0909426,0
326.58,162.742759,-108.0669287,0,326.58,172.8214412,-114.7595289,0
326.7,163.2743705,-107.9281239,0,326.7,173.0612923,-114.3975049,0
326.81,163.6336695,-107.7150045,0,326.81,173.1297728,-113.9659968,0
326.92,164.1464355,-107.6016467,0,326.92,173.1977767,-113.5350026,0
327.03,164.5057738,-107.3864535,0,327.03,173.4153187,-113.2024465,0
327.15,164.7302088,-107.041853,0,327.15,173.6519091,-112.8391827,0
327.26,165.2434305,-106.9249363,0,327.26,174.0190624,-112.6034307,0
327.37,165.6016294,-106.7064526,0,327.37,174.2348153,-112.2693003,0
327.48,165.9615898,-106.4882657,0,327.48,174.2986057,-111.8376623,0
327.6,166.4922927,-106.3374337,0,327.6,174.2288939,-111.2787455,0
327.71,167.0047047,-106.2140697,0,327.71,174.5940779,-111.0408691,0
327.82,167.3642956,-105.9922602,0,327.82,174.6546729,-110.6092758,0
327.93,168.033908,-105.9651158,0,327.93,174.2545249,-109.8879454,0
328.05,168.4098415,-105.7101002,0,328.05,174.3316471,-109.427191,0
328.16,169.0797832,-105.6788859,0,328.16,174.694016,-109.1879149,0
328.27,169.2822578,-105.3542462,0,328.27,174.5972914,-108.6621024,0
328.38,169.79574,-105.2223361,0,328.38,174.8054804,-108.3268697,0
328.5,170.1721454,-104.9632044,0,328.5,175.0318614,-107.9607065,0
328.61,170.6854983,-104.8282436,0,328.61,174.9318104,-107.4361596,0
328.72,171.3573855,-104.7885798,0,328.72,175.1376462,-107.1002873,0
328.83,171.8725358,-104.6509983,0,328.83,175.1891745,-106.6704574,0
328.95,173.0384976,-104.8650482,0,328.95,175.258094,-106.2101713,0
329.06,173.5571906,-104.7245669,0,329.06,175.4615767,-105.8736752,0
329.17,173.9166849,-104.4867777,0,329.17,175.5106251,-105.4443953,0
329.28,174.5994469,-104.4415297,0,329.28,175.4043018,-104.9229761,0
329.4,176.2586109,-104.9336398,0,329.4,175.6235561,-104.5555668,0
329.51,178.8757478,-106.0273559,0,329.51,175.6698245,-104.1270671,0
329.62,180.3952275,-106.4607686,0,329.62,175.4065597,-103.5166918,0
329.73,182.0943384,-106.9929216,0,329.73,175.2969942,-102.9990154,0
329.85,183.9118073,-107.5435438,0,329.85,174.8954965,-102.2712014,0
329.96,187.1380851,-108.948782,0,329.96,174.7833201,-101.7560367,0
330.07,189.5818859,-109.8849787,0,330.07,174.8245438,-101.331365,0
330.18,193.4101988,-111.608669,0,330.18,174.403207,-100.6405553,0
330.3,198.5747114,-114.0354506,0,330.3,174.307458,-100.099501,0
330.41,202.9685607,-116.0413577,0,330.41,173.4237189,-99.1499557,0
330.52,204.8936503,-116.6208617,0,330.52,173.460234,-98.72966742,0
330.63,215.0869123,-121.8767964,0,330.63,173.4963664,-98.3099394,0
330.75,216.7697117,-122.2315784,0,330.75,173.089165,-97.6010978,0
330.86,218.2776365,-122.5304319,0,330.86,172.6643452,-96.9253522,0
330.97,225.3861764,-125.9526557,0,330.97,172.6974849,-96.50861116,0
331.08,227.2437299,-126.4190935,0,331.08,171.8148803,-95.58319359,0
331.2,231.3062847,-128.0458355,0,331.2,169.4561998,-93.80705201,0
331.31,232.8369097,-128.3100677,0,331.31,169.3281318,-93.31211307,0
331.42,253.7274834,-139.1882329,0,331.42,168.4252771,-92.39368314,0
331.53,256.6820417,-140.1689318,0,331.53,168.2943523,-91.90218153,0
331.65,257.6599897,-140.0035585,0,331.65,167.7074844,-91.12646717,0
331.76,258.4428214,-139.7872481,0,331.76,167.7272013,-90.72073961,0
331.87,258.8830814,-139.3839427,0,331.87,167.281872,-90.06539454,0
331.98,259.1500669,-138.8869185,0,331.98,167.4543894,-89.74423359,0
332.1,259.4402355,-138.3441272,0,332.1,166.2532469,-88.65301974,0
332.21,260.4012587,-138.2154759,0,332.21,166.1157056,-88.17070013,0
332.32,260.8411427,-137.8080728,0,332.32,165.8149528,-87.60366111,0
332.43,261.4568875,-137.4922882,0,332.43,165.3633289,-86.95958518,0
332.55,261.7441316,-136.9446709,0,332.55,165.5450019,-86.61323433,0
332.66,262.0064312,-136.4421612,0,332.66,164.0125839,-85.41100045,0
332.77,262.4447778,-136.0308982,0,332.77,163.2485335,-84.61530393,0
332.88,262.7053226,-135.5270457,0,332.88,163.5647879,-84.38143646,0
333,262.8110716,-134.8857812,0,333,163.4330214,-83.8807537,0
333.11,263.0694184,-134.3812279,0,333.11,163.1361383,-83.33326891,0
333.22,263.3267966,-133.8761799,0,333.22,161.6028946,-82.15942497,0
333.33,263.5832051,-133.3706388,0,333.33,160.6742067,-81.29964721,0
333.45,263.8618166,-132.8185795,0,333.45,160.9981527,-81.04069857,0
333.56,264.2944542,-132.4013148,0,333.56,160.9991048,-80.65433394,0
333.67,264.5480308,-131.8939197,0,333.67,160.6969385,-80.11758409,0
333.78,264.8006334,-131.3860389,0,333.78,160.5491066,-79.65959481,0
333.9,264.8963019,-130.7431932,0,333.9,158.8695165,-78.41222301,0
334.01,265.1466957,-130.2346463,0,334.01,159.1711817,-78.18163634,0
334.12,265.3961132,-129.7256198,0,334.12,159.3209104,-77.87606077,0
334.23,265.6445535,-129.2161156,0,334.23,158.8637679,-77.27528656,0
334.35,265.9144637,-128.6597503,0,334.35,157.6566823,-76.28042904,0
334.46,266.1608577,-128.1492534,0,334.46,157.8027656,-75.97776313,0
334.57,266.4062717,-127.6382847,0,334.57,156.2350202,-74.85398094,0
334.68,266.6507048,-127.126846,0,334.68,155.6153488,-74.1902726,0
334.8,266.9162392,-126.568379,0,334.8,155.1628959,-73.57632595,0
334.91,284.5608347,-134.2670151,0,334.91,154.8480128,-73.06339435,0
335.02,284.8179541,-133.7207277,0,335.02,154.9879282,-72.76612389,0
335.13,285.0740248,-133.1739478,0,335.13,154.6648981,-72.25258449,0
335.25,285.3521775,-132.5769015,0,335.25,154.5109229,-71.78700926,0
335.36,285.6060523,-132.0290986,0,335.36,153.8877597,-71.13876629,0
335.47,285.8588755,-131.4808096,0,335.47,154.0239837,-70.84334199,0
335.58,286.1106461,-130.9320365,0,335.58,154.0080462,-70.47828309,0
335.7,286.3841035,-130.3328251,0,335.7,154.0033543,-70.08661443,0
335.81,286.6336703,-129.7830462,0,335.81,154.1375591,-69.79097026,0
335.92,286.8821816,-129.2327894,0,335.92,153.8156359,-69.28985122,0
336.03,286.1331299,-128.2354552,0,336.03,153.645097,-68.85867767,0
336.15,286.4009423,-127.6362027,0,336.15,153.9402771,-68.6043567,0
336.26,284.9737456,-126.3452847,0,336.26,154.0716377,-68.30883629,0
336.37,284.0438523,-125.2813764,0,336.37,153.7479987,-67.81263083,0
336.48,284.2837303,-124.7360975,0,336.48,153.1061621,-67.17888901,0
336.6,284.2123718,-123.9959449,0,336.6,153.2464543,-66.85823982,0
336.71,284.284314,-123.378532,0,336.71,153.0687416,-66.43137068,0
336.82,284.5205401,-122.8327952,0,336.82,153.0431747,-66.07157754,0
336.93,284.5903733,-122.2155995,0,336.93,153.1696768,-65.77778323,0
337.05,284.8455875,-121.6195897,0,337.05,153.307036,-65.45700416,0
337.16,285.0784375,-121.0727791,0,337.16,153.2799786,-65.09798898,0
337.27,285.3102377,-120.5255227,0,337.27,153.4046121,-64.80374207,0
337.38,285.0456968,-119.7697126,0,337.38,153.2229706,-64.38080409,0
337.5,285.29579,-119.172755,0,337.5,153.3574053,-64.05991652,0
337.61,285.3593745,-118.5567123,0,337.61,153.4800468,-63.76552294,0
337.72,285.5863462,-118.0089214,0,337.72,153.6021231,-63.47089456,0
337.83,285.8122663,-117.460696,0,337.83,153.7236338,-63.17603248,0
337.95,285.7287942,-116.7278437,0,337.95,153.8555454,-62.85409949,0
338.06,285.788371,-116.1127627,0,338.06,153.9758721,-62.55875226,0
338.17,283.8304989,-114.6832504,0,338.17,154.0956318,-62.26317467,0
338.28,284.0500406,-114.1384004,0,338.28,154.2148242,-61.96736783,0
338.4,284.2883478,-113.5435393,0,338.4,154.6521518,-61.76740205,0
338.51,284.1756027,-112.8667067,0,338.51,154.7703917,-61.47052822,0
338.62,283.8961742,-112.1255052,0,338.62,154.8880618,-61.17342805,0
338.73,283.7812806,-111.4511167,0,338.73,155.1601871,-60.9369867,0
338.85,283.8491754,-110.792504,0,338.85,155.4424061,-60.6725504,0
338.96,281.5219814,-109.2621038,0,338.96,155.714433,-60.43466467,0
339.07,281.5650206,-108.657593,0,339.07,155.8301136,-60.1357549,0
339.18,281.6071948,-108.0534799,0,339.18,156.4145039,-60.01668907,0
339.3,275.7008145,-105.1256115,0,339.3,156.6972745,-59.74917715,0
339.41,275.9020312,-104.5963791,0,339.41,157.2853236,-59.62796021,0
339.52,275.7642799,-103.9393827,0,339.52,157.5583813,-59.38593966,0
339.63,275.7944966,-103.3468059,0,339.63,157.9905758,-59.2028542,0
339.75,276.0102315,-102.7692501,0,339.75,159.3755535,-59.34166288,0
339.86,275.8691952,-102.1144154,0,339.86,160.1256986,-59.27135897,0
339.97,276.0646334,-101.5848654,0,339.97,160.5594436,-59.08185072,0
340.08,275.9214979,-100.9314637,0,340.08,161.4769787,-59.06791582,0
340.2,273.3623961,-99.34703677,0,340.2,162.7319036,-59.14102539,0
340.31,273.3824422,-98.76085748,0,340.31,163.3336807,-59.00515861,0
340.42,273.231264,-98.11392894,0,340.42,163.7723473,-58.80860124,0
340.53,271.6931234,-96.97343283,0,340.53,164.0485347,-58.55263967,0
340.65,271.3823711,-96.22253015,0,340.65,164.6646555,-58.38422634,0
340.76,270.1741092,-95.21091004,0,340.76,166.2556558,-58.58944936,0
340.87,270.0134497,-94.57221387,0,340.87,167.0294616,-58.50207084,0
340.98,270.0235429,-93.99443032,0,340.98,167.3072021,-58.23916308,0
341.1,269.0102105,-93.0107878,0,341.1,167.7627385,-58.00428336,0
341.21,269.1881925,-92.49441617,0,341.21,169.0484062,-58.08588218,0
341.32,268.8496264,-91.80166141,0,341.32,170.4990013,-58.21875892,0
341.43,268.1636317,-90.99322295,0,341.43,171.4567301,-58.17865895,0
341.55,267.6615978,-90.19849821,0,341.55,171.7485945,-57.87705604,0
341.66,267.6615129,-89.6268998,0,341.66,172.1973456,-57.66056566,0
341.77,266.9713437,-88.82643165,0,341.77,173.162042,-57.614297,0
341.88,266.2808134,-88.02951261,0,341.88,174.468664,-57.67742431,0
342,265.7792929,-87.2469721,0,342,174.7608562,-57.36848563,0
342.11,264.2174892,-86.17299513,0,342.11,174.8706181,-57.03303355,0
342.22,263.5203504,-85.38652261,0,342.22,175.3241933,-56.80898332,0
342.33,263.5115527,-84.82528065,0,342.33,176.2963204,-56.75039558,0
342.45,263.3453768,-84.16380362,0,342.45,176.7624079,-56.49234008,0
342.56,262.4804921,-83.33261428,0,342.56,177.3923193,-56.31872145,0
342.67,261.427642,-82.44647561,0,342.67,178.7184199,-56.36245553,0
342.78,260.5546345,-81.62178478,0,342.78,179.1764211,-56.12910823,0
342.9,260.3819664,-80.96953068,0,342.9,179.8203893,-55.91774549,0
343.01,255.3891934,-78.87982362,0,343.01,180.8059373,-55.84394648,0
343.12,253.0962394,-77.63993989,0,343.12,181.9722877,-55.82191783,0
343.23,252.37334,-76.88864616,0,343.23,182.4330325,-55.58047011,0
343.35,251.480593,-76.04172987,0,343.35,182.9041538,-55.30585121,0
343.46,250.9300186,-75.35002178,0,343.46,183.1873733,-55.00805623,0
343.57,250.024031,-74.55524068,0,343.57,183.8274894,-54.81594173,0
343.68,249.2888863,-73.81543084,0,343.68,184.288553,-54.5685736,0
343.8,248.9161248,-73.13865483,0,343.8,185.118166,-54.39299546,0
343.91,248.007878,-72.3550903,0,343.91,185.5800848,-54.14208573,0
344.02,247.9723887,-71.82869276,0,344.02,185.8636606,-53.83802545,0
344.13,247.0608765,-71.05108485,0,344.13,186.1474049,-53.53326374,0
344.25,246.3300134,-70.28293654,0,344.25,187.5187306,-53.50288771,0
344.36,245.402936,-69.50946472,0,344.36,187.8014684,-53.19406425,0
344.47,245.0084651,-68.89014464,0,344.47,188.265347,-52.93542401,0
344.58,244.6151773,-68.27333577,0,344.58,188.5474892,-52.62455986,0
344.7,244.0564118,-67.56701257,0,344.7,188.6572368,-52.22975211,0
344.81,242.9484585,-66.75861886,0,344.81,189.3026858,-52.01755932,0
344.92,242.7235773,-66.19616062,0,344.92,189.76546,-51.75329487,0
345.03,242.3204312,-65.58690384,0,345.03,190.0463154,-51.43829329,0
345.15,242.6350657,-65.12724639,0,345.15,190.1535764,-51.04035059,0
345.26,242.0546749,-64.47377534,0,345.26,190.251167,-50.67537326,0
345.37,241.8245383,-63.91577268,0,345.37,190.3480571,-50.31020934,0
345.48,240.8861007,-63.17346338,0,345.48,190.6271669,-49.99283192,0
345.6,241.017816,-62.66907043,0,345.6,190.7314008,-49.59367647,0
345.71,240.4328238,-62.02465023,0,345.71,191.0091504,-49.27478519,0
345.82,239.8441754,-61.38217596,0,345.82,191.1033515,-48.90816936,0
345.93,239.6049903,-60.83131274,0,345.93,191.3797896,-48.58781872,0
346.05,238.8471959,-60.10699067,0,346.05,191.4810807,-48.18709086,0
346.16,238.7857454,-59.60453958,0,346.16,191.5731938,-47.81957145,0
346.27,238.8990228,-59.14606406,0,346.27,191.6646015,-47.45187596,0
346.38,238.658651,-58.60075363,0,346.38,191.7553035,-47.08400575,0
346.5,237.7154963,-57.8418201,0,346.5,191.8534458,-46.68249512,0
346.61,237.1150712,-57.2140105,0,346.61,191.942671,-46.31426395,0
346.72,237.0465941,-56.71636045,0,346.72,192.0311895,-45.94586225,0
346.83,236.6224606,-56.13505577,0,346.83,192.3032933,-45.62101191,0
